x1,x2,y
6.711778020877767,1.3723668962426632,1
4.415794241459631,1.1443592969455239,1
5.6329804060087465,0.41457719531119563,0
9.257769552774448,1.598880221612324,1
5.599460851129578,0.14097262998765892,0
0.8365138006653405,2.72776902076044,0
0.9183546776121143,0.32345759704099064,0
4.022556755966944,2.242350428105567,1
5.19340890631544,2.6808388300137387,1
3.7087158618702123,0.6108740407919339,0
0.3599945375073277,0.33576690490986794,0
0.5126108727388001,1.1284915875875905,0
9.405952390908475,1.7202177478821294,1
5.608867136314103,1.5900635733410384,1
4.770225245912552,1.394769631374008,1
4.768273244662019,0.8149682761781177,0
1.9939543187572462,1.6442907500405457,0
2.869446411024853,0.5600398218845701,0
5.5265693097954,0.5748361627786576,0
9.16289665355052,0.6385934822279902,1
1.9321667741739723,1.42991132271435,0
7.860110990651975,1.2091497874880397,1
7.603450499875334,0.6851384348215869,1
3.818867596526859,0.09303855186030519,0
0.7246405084244456,1.8189307786807243,0
5.887022206588302,0.5842198418371046,0
8.543437720146779,0.32894049854276475,0
7.0198160457695735,2.1234180688022892,1
0.6428172763581208,1.1708253421098838,0
0.2397392451200353,2.4130389465643898,0
9.59066104430333,0.7876755923625757,1
0.10819687680399204,1.2549045514957928,0
0.7977851337276975,2.660158512277949,0
9.544129021936799,2.8893599452897467,1
0.5312403197724114,0.7513595301302088,0
9.86354003229455,1.8926648018936525,1
6.859479473614028,1.661568526171889,1
5.280140696813832,0.5977210421551428,0
4.36307254635553,2.0627396413581263,1
6.564596072749149,1.454855130962184,1
8.997039284127215,0.6044393397573964,1
5.988367219354328,0.160013535957372,0
3.187106612530002,0.42868415328306475,0
0.5007709431083884,1.470442669988262,0
2.6003507058259023,2.1093099464387812,1
2.990652240356444,1.7944521076972548,1
9.015537199808909,0.5409944189146305,0
2.7122088939489872,2.946780189469324,1
4.892630899837917,0.05549934580577842,0
1.7090038240451844,1.3291337755972763,0
4.4203898699117055,1.226598513838216,1
8.604055368269973,1.8180996105216116,1
0.3619040808245688,0.7719889112548824,0
0.7859147577710357,0.4160852194674196,0
1.7714509222617303,0.6411915487791758,0
9.752680696743463,1.5640063129405846,1
5.339366304654959,0.3023304354093128,0
8.575946299414843,2.6783900221093013,1
0.3040160384898605,2.5169522733516807,0
7.511944814822446,1.1588546192754074,1
4.584614274914527,1.2576599624658547,1
0.49490281076822407,0.16768755869712992,0
1.931690407565374,0.3440099440457929,0
0.8963199439043723,0.992713815646144,0
8.427000662808124,2.441756167315827,1
7.938705601900386,0.6635701089047938,1
0.7891228162737063,2.138781439292554,0
5.547941142821559,2.3719173861004634,1
4.981786287959498,2.1505835825732267,1
0.3783303403193339,2.7223855070161203,0
4.481602660463824,2.306036872751951,1
0.7901246309282983,0.43621090008744157,0
4.747719404994976,1.3577938637481002,1
9.287881255823251,0.8074577872027257,1
0.9639771650456286,0.6019508135290045,0
8.030959750742614,2.4713787747819556,1
2.3164671589023103,2.544975076159462,1
5.46318726732982,2.4390143787848744,1
2.6190506303904346,2.6259074264940576,1
4.215462578950334,2.957974353889158,1
4.011301300631659,0.5714123731533066,0
3.7206877976023947,1.4505539441829187,1
4.696653128998758,2.713976319578898,1
8.516060680126582,2.5971305503739623,1
9.111410301977049,1.5399198673834755,1
8.627113147124723,0.056222631781801424,0
4.653483186081015,2.184396864044772,1
3.404737872899972,1.0744813031027558,0
3.151107487659257,0.268149833236223,0
3.8609832910583197,2.8656103181899426,1
0.24440511437887613,0.2988626587380332,0
9.713935856918729,0.2360272168889609,0
6.371976914271596,1.136847916112227,1
8.455430395802013,0.8813472042234,1
3.6205712873205353,2.5865745904649686,1
8.523424388948566,1.4584788459501783,1
1.947716239321422,0.4123836024073132,0
4.384825402572355,1.4540707907973855,1
9.762831287561912,0.46762461294561275,0
5.245076056167885,0.8930019403850689,0
8.200508491718523,2.63995307928521,1
8.02969857413813,0.39627452657790896,0
7.314137170318044,1.5676638303610007,1
3.60261235695904,2.725529909542545,1
7.818926123814008,1.1981095531590134,1
4.5631675599491075,2.724950888408231,1
4.680595410180991,1.8505994093071916,1
1.9974588320226394,0.9687814440186198,0
3.3608920347173132,0.3096357429685601,0
1.3374452280477522,1.595645837771389,0
1.5479255579630469,0.3786399371936211,0
1.8424995992217863,2.069295658927433,0
0.4846078860474268,1.5044145013103907,0
9.248865357863886,0.6804566564470589,1
9.746512277393794,0.41374474375139536,0
5.290436348814839,2.9148472371521716,1
9.514045475597472,2.5489388491908214,1
2.295933863348,1.9674784401587169,0
9.389975817809727,1.4906418880834855,1
0.9323375161401959,2.9272157556682292,0
2.212361443679919,1.7060022175441567,0
6.245615826910368,0.47224921548122367,0
6.487454632607976,1.6676172412498813,1
3.541185298512329,2.9743867274902196,1
8.356437697450207,0.6791008044363976,1
1.406178073537615,1.3139341677372358,0
3.3949677503347164,0.5556082398273122,0
4.68902906051948,1.5771900847009923,1
4.498621642228036,1.4126973297186263,1
6.670320634172336,1.2909665553756509,1
3.573134636447064,2.466236249862031,1
5.759187282288929,2.2606051531911575,1
6.004490488346924,1.6045560079618921,1
2.443023152023943,0.10037736333492586,0
6.5547329326541774,0.09196633732915438,0
7.919425622390914,0.11746619841864547,0
2.223423809476761,2.515241659443991,1
0.24293786174182985,0.03154661845030726,0
1.4824444773497136,2.2535512381127396,0
3.0580353226953596,0.27964777355052806,0
5.078814148170214,0.059026100690200645,0
9.14060378297206,1.2344439802333276,1
9.386687563397786,1.4859277518279668,1
9.253847626580088,1.1575810775629467,1
5.262503397275092,1.6628831046268284,1
2.6538068516114866,2.2778147060642757,1
0.848476366653792,1.2854240222440996,0
5.248571519172215,1.7305573519161648,1
5.311375313176978,0.17406569196694666,0
7.253741177419455,1.0406466572802744,1
1.2094164814425867,2.0065514752075178,0
0.7792025923329848,0.9945314970100342,0
4.8440455448713005,2.4727423046489925,1
1.9118098787210558,0.07385819983681807,0
6.010224243601789,2.2028337216672256,1
1.288607906956175,1.5960440846509236,0
2.434284809568007,2.3141963764859317,1
1.5825644095174751,2.925772901488876,0
3.2608061928861187,2.3204849306698523,1
0.9938187730878001,2.3308945244372414,0
0.5407382584008746,0.960202112955583,0
5.739974587696979,2.63808272023431,1
0.327615362838688,1.5479363990609167,0
7.558069486195352,2.8490876583958338,1
7.4131888437171325,2.9548000913728765,1
2.2938560014932676,2.3892121075881603,1
8.749407110989173,0.5062493683394763,0
5.312953455848833,2.7403874770283387,1
9.854462110126669,0.509764499527608,1
9.055697975182257,1.0151580693225681,1
5.826270298922802,0.8655967500364676,1
7.240889485433786,0.6524050580882407,0
1.6259357888991388,0.11465008942145194,0
4.375793936713811,2.774756240607933,1
4.454715551550618,1.294231738274845,1
1.6387832915836364,1.3277962571083273,0
5.774617504670604,2.4862012624465004,1
5.976760728899489,0.7549826835552114,0
8.170863837148381,1.1236314241808358,1
5.0969658387165335,2.072925214500848,1
8.534249507859833,0.6110418758859765,1
2.724815388104557,0.3590502022676424,0
7.068592824728754,2.6852290567454387,1
5.664943987809096,0.08372061308386192,0
3.8989046695588225,2.674218994721676,1
4.231328879771381,0.050665390259616805,0
4.695574976969763,2.175829977236951,1
3.467558169619563,2.9258400288898545,1
3.801659892794741,1.778267918484584,1
0.6299453793644505,1.1085716935234338,0
5.664960874203786,0.6634669016112464,0
2.102103011731138,2.6679941062305796,1
1.2989860376053486,0.6405068682802856,0
1.396729691756341,0.08878305122931596,0
3.681852613243035,0.9279373242837498,0
8.262081256961588,0.43445033024989455,0
1.7651837846362939,1.6217646778120174,0
1.450749348279462,2.467590816274884,0
8.91978804909481,0.41793996374045916,0
7.233482881821789,1.7427933588826419,1
2.2552249004068536,2.525837066898421,1
1.6105751474809205,0.5372786638558723,0
8.513625299999305,0.157395082944349,0
7.479283888186023,0.3959813744597266,0
0.6310166406537066,2.446101747249498,0
5.694196934314149,1.5258619604001138,1
3.1638695171578823,1.6873056911644881,1
8.326532931083241,1.2199463181708108,1
2.8400893284259885,0.8344288834890189,0
7.731770430099769,1.7198271377686711,1
2.3832603595697064,2.4869899997436034,1
1.8117204175532775,1.9168680022368907,0
1.4972644175104044,0.8467469294066224,0
0.276427111950015,1.5049178167511976,0
5.50040945014655,1.1328459846147236,1
7.389354646989423,0.20530423312806179,0
4.522046161519747,1.9530364141330678,1
3.023351592421805,1.7811740591333176,1
4.246817390159679,2.548633190782497,1
5.450820727750413,2.4829296022767133,1
5.762829204903863,0.544671385441459,0
5.867476334425761,2.875529869533165,1
9.261543168258473,1.1115168409707001,1
9.365978448258875,1.9407742770262917,1
7.730321775103671,0.8256081363512378,1
4.39142444909505,0.830226405558857,0
0.47063645986543334,1.4558214358539203,0
2.508487440508099,1.292079206153253,0
3.9063375646528087,2.7189377411654156,1
7.351037991131574,2.1913255194613503,1
7.202243196485254,0.6414377597685639,0
6.2558181879567885,2.4598150808850403,1
4.427726756403371,1.8902015512887858,1
3.7023136072045615,2.2997509152099287,1
1.740935629694239,0.4491970578671305,0
2.487117622235595,1.2454991613349278,0
1.102081815942173,2.4199107762478196,0
4.741095003617519,2.678565293487247,1
8.505214110626973,0.43103625493638287,0
5.348553345174883,1.5504886361571955,1
3.88891536982809,0.1854802987469366,0
7.200742643296435,1.4698874243039481,1
3.1105003807809295,1.561445981812049,0
8.357974289744373,1.183455821353335,1
4.9083738058678374,1.0440726657665829,1
5.315243279845134,1.7294951326788714,1
2.278069380973017,2.2948697755823195,1
4.361526120921849,2.278518027928006,1
1.385575476697295,0.6868504178807976,0
9.77020459422975,2.3719371812532986,1
9.340104032194427,0.849440006253077,1
4.683407730263587,2.3521350645090675,1
6.628147802662703,0.7155806501780817,0
7.720523207115562,1.4339663723362066,1
8.310825649942423,1.9570833746739535,1
0.23925000125018858,1.6469676208494983,0
5.4836872548434155,1.508125939391804,1
7.662042037864819,0.943939203232012,1
8.23958515811793,2.4816984094977697,1
5.367081692968792,1.1129463703614615,1
5.233166583928448,0.7795565134918583,0
5.132871610786744,1.596369749215159,1
0.5908114939389308,1.0371847742755511,0
3.3894022109087807,0.7995776576941718,0
4.222193929273233,2.504634362173128,1
1.3429644752386494,0.7377034709839053,0
0.7305419995782614,1.5039453944941883,0
6.299408403916644,0.416191471136523,0
2.2627638332250486,2.513407594109081,1
7.301776695716788,0.3897995572336981,0
7.74802070916868,0.19555039209199165,0
2.2667449770925696,1.1473904961723227,0
4.647514437626138,1.7041059139485057,1
1.1403177222828997,0.4286121478822169,0
1.0051917291868928,0.40653942301070645,0
4.350952644941933,0.9757848562582865,0
2.9105865490394303,2.7720245159827765,1
1.4893907872285284,2.1448461084262767,0
5.278539929105306,2.145599737584659,1
0.10867820098945602,0.9356990029129673,0
0.2218538185895269,2.414875646648861,0
5.672485902443433,0.3164646329409664,0
8.43019397375332,2.720373807767774,1
1.3118451544812004,0.9541171063554803,0
7.3513259988915785,2.200390616163731,1
7.55722558753817,2.817073468616278,1
2.597598907699904,2.8218606128859816,1
0.47911833300254614,1.7761056645684352,0
6.300723300705529,0.534684099697545,0
7.299789452771438,2.9690944078805726,1
6.860091873689088,0.7115205473179307,0
2.279408189389478,2.7356479940890956,1
8.556418080966292,2.1900924960275203,1
3.2940459831228983,0.998275901312675,0
0.9670679273939276,1.8202915482055309,0
6.018543090431332,2.541343883765775,1
2.6566522462893127,1.6946536843556947,0
6.935260320476356,1.1456719444243428,1
0.06778157341899904,0.6149181684684919,0
2.2492120692426996,0.6854902137278212,0
0.9377145166842726,2.750171292491715,0
8.892091817900882,1.7071826427968593,1
9.885703597451263,0.8930714430969083,1
4.98202376806224,1.386736613893515,1
8.456323782243128,1.7732878605918065,1
7.923846683468227,2.275734618224502,1
9.906962469759383,0.028510886855498963,0
2.833369507731681,2.0602898130220195,1
0.07251874201403163,2.3278392463627036,0
0.205009488756015,0.7095480265115448,0
0.7209692386128463,0.3394116345308693,0
6.056703238280461,1.125374623026897,1
0.09722574081293511,0.7245862558046253,0
7.849611735452074,2.723634280315223,1
6.861062037214617,0.4605200781280637,0
8.605411427211088,0.4279044979999713,0
8.2350155655902,0.3587165558919039,0
5.558484946139012,0.16542478792788806,0
7.337049076385159,2.2012124581988655,1
7.310507567291119,0.9648144880138226,1
3.070326900730306,2.2947059028432655,1
7.018167208609286,1.8952214834095749,1
1.5136388507276999,2.5842177124466614,0
7.664978252945288,2.452454371722423,1
3.496534786885892,2.585570900334118,1
3.9998665995656735,0.7967294931025244,0
1.1952250338598303,1.0274353461286583,0
6.886897996031756,2.680414009863104,1
3.3808189487279074,0.6192722610053472,0
7.567684068460999,0.8101215818825888,1
7.7416833640765255,1.7292293484013939,1
7.175471885431202,1.0698619548456043,1
7.851734137509343,2.2574878618091816,1
0.7582357104786863,2.0059360611137436,0
2.882221470393559,1.7438398043733923,1
2.3184963186152974,2.368491624571059,1
2.2772674747020893,1.2262639788993333,0
7.165266452222508,2.2880550548078276,1
4.927941606668467,0.42618363881406396,0
9.424307256439539,2.8917589584913195,1
8.574143744375547,2.4981035390278383,1
4.726368129511017,0.032624919970955846,0
4.425069394045195,0.8697722979216762,0
2.1591085584831826,2.3484852673342833,1
3.3953878034991494,2.7778325363570433,1
6.972891516309493,2.609201742206518,1
9.037246780563699,2.163374245834849,1
8.772533589526292,2.7505997013628276,1
3.347262932502609,2.057380026595893,1
8.131638272284764,2.055136926850422,1
3.816378732028629,1.9434063064894267,1
1.7530258563254764,2.5936080051585853,0
1.0983935270944922,0.19207904518700902,0
5.841205533483249,1.884741817269144,1
9.943693422104074,0.5230368547191805,1
8.127760523732274,1.6387594371511294,1
9.686815744982928,0.98141919469493,1
4.250818769059426,0.35859036178265025,0
1.8397630788268182,1.135564515821684,0
6.65100559806678,0.9556995118672764,1
2.900165947508767,1.2280609215338054,0
1.378366537331135,1.156082090152185,0
6.201071394303831,0.16930693270891728,0
2.2624075647278676,1.5238771303613636,0
4.662787551861564,0.9697934749627269,0
5.390091765388398,1.4554629706582647,1
0.8191334504929892,1.9021145710648528,0
8.08440432842982,1.0525613302986447,1
6.933078215493654,1.228058965514715,1
4.125418238230031,1.8334531379727075,1
5.867217140213242,0.4494796755171291,0
5.265391325065684,0.8568974987878285,0
6.624732757085136,1.5639489460165725,1
4.716164865758369,0.43861730570826274,0
4.752466102869359,2.3631380895311143,1
7.704493460733674,1.5279882912829683,1
5.737650871530796,0.6293053969227687,0
5.259844777160786,2.06396467093533,1
8.644200130156253,1.646374358104009,1
1.9551438223145812,2.5264836025087116,0
5.088867029405185,2.9050028893829305,1
1.557506011318739,2.9704950435686857,0
4.32304065540723,0.7402762867010536,0
7.079644085789098,2.1236571749470485,1
1.6948978305275242,0.5977092260811655,0
6.614264708561607,2.959625036380491,1
9.921200499588535,1.0405096454618212,1
2.846770946664765,2.332376776548214,1
2.0414077325458635,2.870876209803485,1
2.6349720743811442,0.732436714968534,0
7.2207820353073675,2.167834871119479,1
8.6723732944504,1.902518871490723,1
3.1875979709006383,2.2104569379374874,1
6.703699255249347,0.21460811885430153,0
2.8416282748715593,2.6855443404923927,1
6.788726221901532,0.07158713194631383,0
8.606818019471064,1.472163204528933,1
2.4248759949454524,1.00451282167759,0
1.2537698223731797,2.2411949957868935,0
4.535202834736538,0.1628414999683505,0
7.835431139349385,2.6590180101468865,1
2.154514155411733,0.8050996219172168,0
8.451744604611129,2.078555408892119,1
7.5720119187320964,2.1252113129686245,1
9.12601322171859,1.5757102195263255,1
0.6335705641074751,0.6636527691410353,0
3.3127609621351417,2.315857314986765,1
1.46383357590687,1.2925751950098827,0
8.832833998502453,2.7923678942815258,1
4.266694167729803,1.0084222280352595,0
8.873545340348869,0.5696979447306495,1
9.982982712161364,0.01271757275476193,0
3.398224856060237,0.6357217410931074,0
7.206496407346567,1.569222705007222,1
6.022828819282885,2.961465600967062,1
0.6768451485771243,2.0735941085099667,0
0.1493803699472951,0.10964148111396599,0
3.1052439739236872,2.127172799013063,1
7.731113082380075,1.500843968146076,1
9.051994372715303,2.0192410789194444,1
1.5299751889717939,1.4757484879445872,0
0.3938546060019854,1.6127253826647507,0
0.6485977026979328,0.3333370753689685,0
9.943911572259147,1.5035137793086524,1
2.6408135031354965,1.0648100577305453,0
5.838232445841403,2.6029882907193382,1
2.286611768985687,1.6494485137188168,0
9.89284208078694,2.8328492316952882,1
3.41838716014375,0.22371069897900775,0
5.751557318552287,1.5613640396098682,1
8.250527532045018,2.478535389152677,1
2.8182640238371337,0.7535581901809141,0
0.7173460963881961,0.4433891285968118,0
5.910142606682115,1.1783995480607328,1
9.233004902988693,0.8822571439452062,1
3.344683344232602,1.77578443016741,1
0.8174363926938799,0.6818120283685704,0
4.046041245963088,2.3663379148498738,1
0.4053889750443984,1.5288927933366454,0
4.0174681210327,1.678456390242098,1
9.709924529742205,2.848620579239941,1
7.389647995213924,0.6562539873009791,0
2.578461527772614,0.6106732730243261,0
5.812932300742838,1.6679165663385158,1
6.95436690442099,0.7746589181204108,1
0.5872239094108744,2.8822592509249834,0
6.862807587799472,0.5406216698593796,0
7.525537415629656,2.2967005012061357,1
2.8813237732494104,2.6420726738125184,1
9.54307337450471,1.8413342663943504,1
3.1115224764256633,2.5448319422706236,1
6.226597905080782,2.216789694138352,1
0.3585512899985588,1.5182750004099708,0
4.964302912014905,2.4804758503610174,1
7.402862622993766,1.7436741533977287,1
9.360932218055593,1.4521581245089874,1
8.857165248462733,1.3062261907511878,1
1.380809905622833,2.7007996860314103,0
2.5891199039868162,1.2317489015162169,0
0.9098523246152634,0.7283121027589068,0
2.88413493378046,2.987314106804104,1
4.660016112583322,1.2426742797137056,1
0.1317919205843654,0.6096593640541272,0
0.9087025649749891,2.747241426276594,0
4.712359664085653,2.8965717515263227,1
6.824654181569571,1.6107340012383125,1
5.168937425979991,2.355113709614103,1
7.675435193991915,0.6427190857282526,0
2.556861222920345,1.6765194351067885,0
2.4249213031256103,1.8713884015583866,0
3.5205580954028037,0.11000914875115053,0
1.543776090409763,1.8225068531312019,0
1.8761725066165946,0.24105472400993966,0
5.688313317014584,1.488590166831234,1
9.73196507439958,0.2873595137809397,0
6.307723739105581,2.2583884830947687,1
6.718872267120002,0.0339958428353091,0
6.780570621939553,1.2347098901169682,1
0.8639022888212589,0.3154049892589852,0
8.928983200378976,0.5959575922134656,1
4.958719835190179,2.31573671181613,1
5.0710572992388405,1.38520204871336,1
6.180267961509194,0.46601810788280384,0
0.6773323797758057,2.059019230802436,0
7.556229274215426,0.10455385239776693,0
8.46019234123234,2.6616902002063805,1
4.977117416458499,0.3351433645363169,0
2.5883666326698362,0.5956179289910328,0
5.145619720531926,0.9571260972863002,0
5.734618334240814,0.2737727395232815,0
8.665498875715075,2.3507109633563528,1
1.339087491867833,2.5562496390335765,0
8.188532643285239,0.3404008976838081,0
8.86700587773086,1.602492576605928,1
3.677467916725691,0.3773503990078775,0
3.6832752568107,1.6167424706031828,1
6.779838303542739,2.7504413996949686,1
0.20265432180904375,1.7771622077655147,0
3.4820613957880586,2.356157481158896,1
9.555801187604093,2.3868022001530202,1
4.636971724717468,2.353126755183397,1
8.23694901736555,1.6085290970416564,1
3.8310612165200486,2.4324151767408226,1
9.758124177463621,0.25450087528874243,0
8.799926579776866,1.7744071620786406,1
3.8650864335744792,2.9780499378376417,1
8.362361903033879,1.843666622304809,1
4.567665943996284,0.5191031570533648,0
0.8454320333936349,2.575163905069024,0
4.343242813645345,1.416002578685962,1
0.8020684694472935,0.41463760584792564,0
6.092215949691127,0.6702216015302876,0
0.5559014723140532,2.225390864158919,0
3.927911988448014,2.829809589559926,1
7.415657584755023,0.06518111951133632,0
3.3388858809566644,2.2577267505842546,1
9.921547016026459,1.509506875258925,1
7.080186875821889,2.9928966366110923,1
8.79104456335567,2.3132389741467594,1
6.786023602971449,1.2219083754447055,1
9.665849795268915,2.413228610895377,1
9.261235583958703,0.5648058752329626,1
7.466271706256111,1.6721809723875443,1
7.877099508114122,0.30642960293229504,0
9.654186030081233,1.3840662216796147,1
2.361616978349761,0.0997534346861555,0
7.620866658106569,0.9668603016108501,1
8.824673122866045,1.539649301083768,1
6.849752453348083,1.9687121941377745,1
4.219239644133996,0.5127000066651013,0
7.757033888256997,0.6934822764937832,1
4.507440465772005,1.0018610841411815,0
9.675191385661336,2.521937407665477,1
6.088223788881533,0.38080897169360006,0
8.773097697376262,2.7401581209850563,1
8.641971807336445,2.7269171305066915,1
0.737686572143833,0.3793637397905555,0
7.416338126201326,0.4296964593547933,0
8.236171080632445,2.507389358632991,1
6.046236253561512,1.5498925396395624,1
5.500400885057818,0.008795886051458202,0
2.4076588240508023,0.5585155753747524,0
0.46230291422159286,2.3626444363589245,0
6.5663742584859355,2.7257125962875057,1
4.735712414280449,1.2731857829217763,1
0.3237686611286572,1.3525501079151612,0
7.262275653675918,0.3984561466136518,0
7.78546271385806,2.734980810538758,1
9.562353834021994,0.7254651774273683,1
3.0440765425126672,2.077755454976697,1
5.807961152426601,0.4499405520810522,0
0.4446270364184812,1.7791204247577688,0
7.483286905790203,2.2054837744504185,1
2.1148592565241353,1.5007854710873703,0
9.220256790608262,2.6315336648168604,1
8.280776121174952,1.7049599590398345,1
5.793775211110919,1.6852141053563745,1
